,A,B,C
5562,5562,0.0559404866877,11124
5563,5563,1.0940647889,11126
5564,5564,0.191472564149,11128
5565,5565,0.444208171738,11130
5566,5566,0.382692343651,11132
5567,5567,0.704855041663,11134
5568,5568,1.99679186073,11136
5569,5569,0.622736632874,11138
5570,5570,-0.301566927208,11140
5571,5571,-1.26047990074,11142
5572,5572,-0.893523443485,11144
5573,5573,-0.662429983574,11146
5574,5574,2.19200020425,11148
5575,5575,0.21306078456,11150
5576,5576,1.42411344877,11152
5577,5577,0.908111213616,11154
5578,5578,0.0493862236335,11156
5579,5579,0.676480547402,11158
5580,5580,-1.39738740284,11160
5581,5581,-0.55284383155,11162
5582,5582,0.173187220205,11164
5583,5583,0.287719144484,11166
5584,5584,0.565387708824,11168
5585,5585,0.148073917133,11170
5586,5586,0.0937660877723,11172
5587,5587,0.647101186384,11174
5588,5588,0.787751675265,11176
5589,5589,0.661307247556,11178
5590,5590,-0.747669959037,11180
5591,5591,0.294051068372,11182
5592,5592,0.341627081464,11184
5593,5593,-0.582251338195,11186
5594,5594,0.144613673344,11188
5595,5595,1.27958710089,11190
5596,5596,1.30409292711,11192
5597,5597,-0.23848920197,11194
5598,5598,-0.770799936254,11196
5599,5599,-1.69688244253,11198
5600,5600,0.284919178535,11200
5601,5601,-1.15812424369,11202
5602,5602,-1.70614545894,11204
5603,5603,-0.586369282329,11206
5604,5604,-1.25118351431,11208
5605,5605,-0.645057749713,11210
5606,5606,-0.412600949604,11212
5607,5607,1.08596536537,11214
5608,5608,-0.435352789532,11216
5609,5609,-1.24270911048,11218
5610,5610,-0.6292120753,11220
5611,5611,0.741714921395,11222
5612,5612,-1.82007354937,11224
5613,5613,0.330870806548,11226
5614,5614,0.622659405114,11228
5615,5615,0.618093300784,11230
5616,5616,0.503558501698,11232
5617,5617,-0.203154522917,11234
5618,5618,-1.48890864326,11236
5619,5619,0.359565804339,11238
5620,5620,-1.24651358215,11240
5621,5621,0.47592084308,11242
5622,5622,1.87405235874,11244
5623,5623,-0.977766472354,11246
5624,5624,0.357448381845,11248
5625,5625,0.320329152193,11250
5626,5626,-0.188661556994,11252
5627,5627,-0.0704082061913,11254
5628,5628,0.311009162036,11256
5629,5629,-0.401264858702,11258
5630,5630,0.106534477384,11260
5631,5631,-0.430219994357,11262
5632,5632,-0.33587179413,11264
5633,5633,-0.132675058433,11266
5634,5634,-0.179610398261,11268
5635,5635,1.24269178401,11270
5636,5636,0.664487392986,11272
5637,5637,-0.814801230431,11274
5638,5638,0.249423915205,11276
5639,5639,-0.263717763341,11278
5640,5640,0.494681059446,11280
5641,5641,1.98786800472,11282
5642,5642,1.25690454832,11284
5643,5643,0.0594698782806,11286
5644,5644,0.258956720294,11288
5645,5645,-1.91873645041,11290
5646,5646,0.546853086191,11292
5647,5647,0.413151536866,11294
5648,5648,0.547861239632,11296
5649,5649,-1.08902162533,11298
5650,5650,-1.4159037126,11300
5651,5651,1.07281617768,11302
5652,5652,-0.0713443181533,11304
5653,5653,-0.0299885469136,11306
5654,5654,-0.243288969406,11308
5655,5655,0.873217517993,11310
5656,5656,0.579052901314,11312
5657,5657,0.0206605986764,11314
5658,5658,-0.195997425034,11316
5659,5659,-0.012779114779,11318
5660,5660,1.13721725569,11320
5661,5661,-0.119076031749,11322
5662,5662,0.996621715583,11324
5663,5663,-0.398798456418,11326
5664,5664,-1.7489877291,11328
5665,5665,-0.947991086344,11330
5666,5666,1.67087348448,11332
5667,5667,0.500871806376,11334
5668,5668,2.08181189663,11336
5669,5669,0.0679787117925,11338
5670,5670,0.384096420799,11340
5671,5671,0.802392438044,11342
5672,5672,1.13225080029,11344
5673,5673,-2.34100359805,11346
5674,5674,0.313813127355,11348
5675,5675,1.09881588122,11350
5676,5676,0.770884793098,11352
5677,5677,1.41481936319,11354
5678,5678,0.719755378561,11356
5679,5679,-1.271874269,11358
5680,5680,0.974067959459,11360
5681,5681,1.99370074216,11362
5682,5682,-0.625386817627,11364
5683,5683,-1.77605057055,11366
5684,5684,-0.0837527707608,11368
5685,5685,0.519325747656,11370
5686,5686,0.0147901040296,11372
5687,5687,-1.59713403786,11374
5688,5688,3.00948366935,11376
5689,5689,0.0897421932566,11378
5690,5690,0.300820525422,11380
5691,5691,-0.503660438738,11382
5692,5692,1.34477248869,11384
5693,5693,0.224265866182,11386
5694,5694,-0.137418893429,11388
5695,5695,0.321101527976,11390
5696,5696,1.05308466016,11392
5697,5697,-1.83070964309,11394
5698,5698,0.877979825634,11396
5699,5699,0.359055106283,11398
5700,5700,0.420614803468,11400
5701,5701,-0.352226381073,11402
5702,5702,0.74255104451,11404
5703,5703,0.0563561608486,11406
5704,5704,0.410985098574,11408
5705,5705,0.335209065053,11410
5706,5706,1.0914051179,11412
5707,5707,-0.987587090106,11414
5708,5708,-0.176809220333,11416
5709,5709,0.350692961956,11418
5710,5710,1.49852281187,11420
5711,5711,-1.0014858877,11422
5712,5712,-1.746811024,11424
5713,5713,-0.100642517576,11426
5714,5714,0.713111709755,11428
5715,5715,0.331344157073,11430
5716,5716,-1.86260785543,11432
5717,5717,-0.967816469219,11434
5718,5718,-0.891981546808,11436
5719,5719,-0.870828994794,11438
5720,5720,0.16054010766,11440
5721,5721,1.68750490461,11442
5722,5722,-0.253673438508,11444
5723,5723,-0.975090663345,11446
5724,5724,-0.53081857972,11448
5725,5725,0.183583192491,11450
5726,5726,0.412807326742,11452
5727,5727,-0.989980999129,11454
5728,5728,0.590110712704,11456
5729,5729,0.0243472520279,11458
5730,5730,-0.0760558592863,11460
5731,5731,-0.913680392561,11462
5732,5732,0.768037010943,11464
5733,5733,0.751009306292,11466
5734,5734,-0.535546570762,11468
5735,5735,1.74349743911,11470
5736,5736,-0.784370289387,11472
5737,5737,-1.17973052679,11474
5738,5738,1.11534494343,11476
5739,5739,-0.513238259593,11478
5740,5740,-1.00013347916,11480
5741,5741,-0.554260202715,11482
5742,5742,-0.403722805133,11484
5743,5743,0.886631142282,11486
5744,5744,-2.47993935566,11488
5745,5745,0.409743315247,11490
5746,5746,0.949028461352,11492
5747,5747,0.0715969102047,11494
5748,5748,-0.468379677498,11496
5749,5749,0.202533215422,11498
5750,5750,0.360180075456,11500
5751,5751,0.0919748618929,11502
5752,5752,-0.217907298438,11504
5753,5753,-0.042543520474,11506
5754,5754,-0.668152853134,11508
5755,5755,-1.06339887491,11510
5756,5756,0.665807814179,11512
5757,5757,0.850141643664,11514
5758,5758,0.202060663243,11516
5759,5759,0.860876180509,11518
5760,5760,-0.17290432457,11520
5761,5761,-1.47632823608,11522
5762,5762,-0.0976513815091,11524
5763,5763,1.01730123978,11526
5764,5764,-2.36401471578,11528
5765,5765,0.913477534228,11530
5766,5766,2.06208348195,11532
5767,5767,2.58637975747,11534
5768,5768,0.179089959191,11536
5769,5769,0.668816993629,11538
5770,5770,-1.25055050973,11540
5771,5771,-0.360708835689,11542
5772,5772,-0.731642343985,11544
5773,5773,-1.35508697471,11546
5774,5774,-2.0104994127,11548
5775,5775,0.0119570091994,11550
5776,5776,0.926096769218,11552
5777,5777,0.523509511002,11554
5778,5778,1.2861792381,11556
5779,5779,1.19527215699,11558
5780,5780,0.824359264069,11560
5781,5781,-0.0537597295467,11562
5782,5782,0.0595606289546,11564
5783,5783,-0.282793541573,11566
5784,5784,-0.656601186944,11568
5785,5785,-1.35092068817,11570
5786,5786,1.68756864434,11572
5787,5787,-0.107991093716,11574
5788,5788,1.17807703531,11576
5789,5789,0.499431105991,11578
5790,5790,1.35646817564,11580
5791,5791,0.75361070397,11582
5792,5792,0.742947925326,11584
5793,5793,-0.222152125511,11586
5794,5794,-1.07190208399,11588
5795,5795,-0.717451358962,11590
5796,5796,-1.93937187631,11592
5797,5797,-1.75251319167,11594
5798,5798,1.4472808047,11596
5799,5799,0.309241229297,11598
5800,5800,1.18945091325,11600
5801,5801,-0.595409349558,11602
5802,5802,0.989824198161,11604
5803,5803,-0.153363610333,11606
5804,5804,2.04741697034,11608
5805,5805,0.0491029737241,11610
5806,5806,-1.02161809688,11612
5807,5807,0.438847173498,11614
5808,5808,0.270960728231,11616
5809,5809,0.76035404158,11618
5810,5810,-1.25702570347,11620
5811,5811,-0.573592382364,11622
5812,5812,2.09102143418,11624
5813,5813,-0.505386733694,11626
5814,5814,0.872204397434,11628
5815,5815,1.84772695713,11630
5816,5816,-0.337827162242,11632
5817,5817,1.67641209793,11634
5818,5818,-0.653844569253,11636
5819,5819,-0.907766027183,11638
5820,5820,1.10747888673,11640
5821,5821,-0.214980292386,11642
5822,5822,-1.54332907863,11644
5823,5823,1.56574852605,11646
5824,5824,-1.87798352979,11648
5825,5825,-0.346470865648,11650
5826,5826,-0.304619800698,11652
5827,5827,2.14680283533,11654
5828,5828,2.83320987027,11656
5829,5829,-1.71557654567,11658
5830,5830,-1.23671517858,11660
5831,5831,0.937395835278,11662
5832,5832,-1.52310690495,11664
5833,5833,0.503882293099,11666
5834,5834,-0.101673014101,11668
5835,5835,-1.55199340797,11670
5836,5836,-0.995206664548,11672
5837,5837,-1.27792228442,11674
5838,5838,0.598057565098,11676
5839,5839,-0.365553477585,11678
5840,5840,0.0251294622985,11680
5841,5841,1.66158086159,11682
5842,5842,0.108893387793,11684
5843,5843,-0.310602710621,11686
5844,5844,0.690829805693,11688
5845,5845,0.104156379272,11690
5846,5846,-0.977916797002,11692
5847,5847,-3.05398272076,11694
5848,5848,-2.19696264182,11696
5849,5849,-0.107474091756,11698
5850,5850,0.89376860609,11700
5851,5851,-1.19823385753,11702
5852,5852,-1.22394471523,11704
5853,5853,-1.33011836128,11706
5854,5854,2.00722418561,11708
5855,5855,-1.26495506827,11710
5856,5856,-0.564797429181,11712
5857,5857,0.805966978553,11714
5858,5858,0.967484493684,11716
5859,5859,0.722420765692,11718
5860,5860,-0.447961844901,11720
5861,5861,1.78970846364,11722
5862,5862,-1.65789738728,11724
5863,5863,0.236020976674,11726
5864,5864,-0.515038213064,11728
5865,5865,-0.472256637005,11730
5866,5866,0.581299388064,11732
5867,5867,-0.439353697877,11734
5868,5868,-0.569439442556,11736
5869,5869,-0.981745340246,11738
5870,5870,-0.280994915935,11740
5871,5871,-1.13989148785,11742
5872,5872,0.85133349542,11744
5873,5873,1.3587149815,11746
5874,5874,-0.555149064866,11748
5875,5875,0.806022768922,11750
5876,5876,-0.489283821587,11752
5877,5877,-0.583204848162,11754
5878,5878,1.2470380534,11756
5879,5879,-1.12925312938,11758
5880,5880,-0.739699018295,11760
5881,5881,0.545154931699,11762
5882,5882,-0.185316767585,11764
5883,5883,-0.0521270402949,11766
5884,5884,-0.734779578009,11768
5885,5885,-0.092766014954,11770
5886,5886,-0.206977287534,11772
5887,5887,-0.324734925505,11774
5888,5888,0.527361364349,11776
5889,5889,-1.29176563489,11778
5890,5890,-0.500167537326,11780
5891,5891,-0.699290454531,11782
5892,5892,0.574268548166,11784
5893,5893,1.14364675761,11786
5894,5894,-0.386343979485,11788
5895,5895,0.204447670638,11790
5896,5896,0.206226386878,11792
5897,5897,-0.168935516042,11794
5898,5898,-0.0309038100518,11796
5899,5899,0.804168770659,11798
5900,5900,1.2152046086,11800
5901,5901,-1.63247214457,11802
5902,5902,1.68591290499,11804
5903,5903,0.531860252576,11806
5904,5904,1.43520963754,11808
5905,5905,-0.957038787389,11810
5906,5906,-0.56542582767,11812
5907,5907,-0.0208409312516,11814
5908,5908,2.50854511325,11816
5909,5909,0.422998279601,11818
5910,5910,-0.193842906351,11820
5911,5911,-0.67202700469,11822
5912,5912,-0.0429874244555,11824
5913,5913,-1.22271977187,11826
5914,5914,-0.749204979353,11828
5915,5915,0.723548683693,11830
5916,5916,0.0675747951151,11832
5917,5917,-1.22629709443,11834
5918,5918,0.882713595568,11836
5919,5919,-0.339611847934,11838
5920,5920,0.928573591795,11840
5921,5921,0.276561417596,11842
5922,5922,-0.490284435887,11844
5923,5923,1.83669608144,11846
5924,5924,0.746265141654,11848
5925,5925,0.632071124331,11850
5926,5926,0.0448959075733,11852
5927,5927,1.66957008338,11854
5928,5928,0.142698982861,11856
5929,5929,0.634727248587,11858
5930,5930,-1.98078874435,11860
5931,5931,-0.956051314197,11862
5932,5932,0.656069145034,11864
5933,5933,1.0634428083,11866
5934,5934,0.403359443537,11868
5935,5935,1.22915942513,11870
5936,5936,-1.57301592839,11872
5937,5937,-0.20693837476,11874
5938,5938,1.3311535268,11876
5939,5939,-0.0224897363016,11878
5940,5940,0.229800173657,11880
5941,5941,-0.646578258147,11882
5942,5942,-0.729339944126,11884
5943,5943,1.34028823202,11886
5944,5944,-0.77394954855,11888
5945,5945,0.872035459141,11890
5946,5946,0.436086419781,11892
5947,5947,0.304820565823,11894
5948,5948,1.17130803462,11896
5949,5949,-1.33959144924,11898
5950,5950,0.0230275136854,11900
5951,5951,-0.102133981157,11902
5952,5952,-0.920024525199,11904
5953,5953,0.383053238278,11906
5954,5954,0.471730711849,11908
5955,5955,1.01075663899,11910
5956,5956,-0.447538214376,11912
5957,5957,0.921390670804,11914
5958,5958,-2.30986103765,11916
5959,5959,1.59020755256,11918
5960,5960,0.95076653196,11920
5961,5961,0.174585847036,11922
5962,5962,1.00372301273,11924
5963,5963,1.06363434296,11926
5964,5964,-1.16931416048,11928
5965,5965,0.456406363774,11930
5966,5966,1.16125986378,11932
5967,5967,-0.624697557,11934
5968,5968,0.715513412579,11936
5969,5969,-0.844892768428,11938
5970,5970,-0.594638143421,11940
5971,5971,-0.560603073715,11942
5972,5972,0.0998341512189,11944
5973,5973,-0.380586845392,11946
5974,5974,0.640464025626,11948
5975,5975,0.619669272579,11950
5976,5976,0.667783162406,11952
5977,5977,-0.696509940343,11954
5978,5978,-0.891156270712,11956
5979,5979,-0.048676127861,11958
5980,5980,1.59221284864,11960
5981,5981,1.72316677547,11962
5982,5982,1.34657531248,11964
5983,5983,2.25979791005,11966
5984,5984,0.454630775113,11968
5985,5985,1.89350092688,11970
5986,5986,0.486724255298,11972
5987,5987,0.356085179537,11974
5988,5988,0.45398998706,11976
5989,5989,0.684031478402,11978
5990,5990,1.57694747679,11980
5991,5991,-1.13538923602,11982
5992,5992,-0.284013025149,11984
5993,5993,1.64283929979,11986
5994,5994,-0.184942273724,11988
5995,5995,-0.410004546021,11990
5996,5996,0.259682624993,11992
5997,5997,0.590946246404,11994
5998,5998,0.833755666377,11996
5999,5999,0.289219855001,11998
6000,6000,1.61967454106,12000
6001,6001,-2.03352816189,12002
6002,6002,-1.03669516241,12004
6003,6003,0.482684189148,12006
6004,6004,0.216805014682,12008
6005,6005,-0.620721809603,12010
6006,6006,1.44034037425,12012
6007,6007,0.791610551422,12014
6008,6008,-0.75301606286,12016
6009,6009,0.315265327316,12018
6010,6010,0.747116819982,12020
6011,6011,1.0011917969,12022
6012,6012,1.28859821134,12024
6013,6013,2.17435274314,12026
6014,6014,0.107915685539,12028
6015,6015,-0.484361090744,12030
6016,6016,0.236458461104,12032
6017,6017,0.634242475179,12034
6018,6018,-0.975849145213,12036
6019,6019,0.423353571893,12038
6020,6020,-1.26986894683,12040
6021,6021,-1.40353526973,12042
6022,6022,-1.22534418988,12044
6023,6023,1.75928798902,12046
6024,6024,1.34340347409,12048
6025,6025,-0.00792583102849,12050
6026,6026,-0.176429269567,12052
6027,6027,-0.860196269012,12054
6028,6028,-0.63617518451,12056
6029,6029,-0.904790423522,12058
6030,6030,0.238941763661,12060
6031,6031,1.27773228727,12062
6032,6032,-2.02080035126,12064
6033,6033,2.58586205398,12066
6034,6034,0.217229243375,12068
6035,6035,0.545786365465,12070
6036,6036,0.739501595908,12072
6037,6037,-0.107716037147,12074
6038,6038,-0.506256046049,12076
6039,6039,0.839572869487,12078
6040,6040,0.787735718702,12080
6041,6041,1.07107969711,12082
6042,6042,0.185186628956,12084
6043,6043,0.0451849910372,12086
6044,6044,1.17384985891,12088
6045,6045,-2.15648694714,12090
6046,6046,0.130956999656,12092
6047,6047,-0.95589820988,12094
6048,6048,-2.45005523269,12096
6049,6049,0.479480550916,12098
6050,6050,-1.0671924626,12100
6051,6051,0.885762929102,12102
6052,6052,-0.135125130615,12104
6053,6053,-1.07783803413,12106
6054,6054,-0.303860754639,12108
6055,6055,1.4483604468,12110
6056,6056,0.473676042513,12112
6057,6057,-0.435451468718,12114
6058,6058,-0.0571708446257,12116
6059,6059,-0.785732521482,12118
6060,6060,0.760757945905,12120
6061,6061,-0.794255340072,12122
6062,6062,-2.51615319122,12124
6063,6063,0.413525226432,12126
6064,6064,-0.23164234762,12128
6065,6065,-0.729495495044,12130
6066,6066,0.101164128392,12132
6067,6067,-0.87392728104,12134
6068,6068,0.481096986556,12136
6069,6069,0.650115698797,12138
6070,6070,1.06186299421,12140
6071,6071,0.635783621254,12142
6072,6072,-0.548379779221,12144
6073,6073,-0.565899110608,12146
6074,6074,-0.40965114877,12148
6075,6075,0.322079467337,12150
6076,6076,-0.944945944845,12152
6077,6077,1.07054840847,12154
6078,6078,-1.16790306414,12156
6079,6079,-0.169097391327,12158
6080,6080,0.386571401602,12160
6081,6081,0.906552185434,12162
6082,6082,0.981759311265,12164
6083,6083,0.721039849323,12166
6084,6084,0.0930313648832,12168
6085,6085,0.33452678848,12170
6086,6086,0.806149177889,12172
6087,6087,-0.291675378654,12174
6088,6088,1.39993328288,12176
6089,6089,1.05810626876,12178
6090,6090,2.25282877616,12180
6091,6091,-1.45351835941,12182
6092,6092,0.906752854218,12184
6093,6093,0.426256859358,12186
6094,6094,0.568306189163,12188
6095,6095,-0.815008396772,12190
6096,6096,-0.610180093273,12192
6097,6097,0.233219109022,12194
6098,6098,0.0744422940973,12196
6099,6099,-0.197369111768,12198
6100,6100,1.23232298329,12200
6101,6101,-0.83413200912,12202
6102,6102,-1.66323017267,12204
6103,6103,1.72080397715,12206
6104,6104,1.61550843472,12208
6105,6105,0.748000264388,12210
6106,6106,0.458811692806,12212
6107,6107,-1.65285652173,12214
6108,6108,-0.788477195377,12216
6109,6109,-0.910224402497,12218
6110,6110,-1.32034027096,12220
6111,6111,-1.59279801761,12222
6112,6112,1.14870565226,12224
6113,6113,0.0445430665819,12226
6114,6114,0.687234381097,12228
6115,6115,0.610789924071,12230
6116,6116,1.04957627848,12232
6117,6117,0.00964699411682,12234
6118,6118,1.84084356683,12236
6119,6119,0.289048100289,12238
6120,6120,-0.791809202487,12240
6121,6121,0.556992312673,12242
6122,6122,0.247291210318,12244
6123,6123,0.0244552007178,12246
6124,6124,0.157180953531,12248
6125,6125,1.26233991842,12250
6126,6126,-1.1595093126,12252
6127,6127,0.445496182508,12254
6128,6128,-2.1784415839,12256
6129,6129,-1.16035504683,12258
6130,6130,0.521974726466,12260
6131,6131,-0.970985877741,12262
6132,6132,-1.48434492993,12264
6133,6133,-1.0500680194,12266
6134,6134,1.41205803521,12268
6135,6135,1.73063430267,12270
6136,6136,0.160330535156,12272
6137,6137,-0.686314050142,12274
6138,6138,0.514494762402,12276
6139,6139,0.0441620936882,12278
6140,6140,-1.02583089534,12280
6141,6141,0.534852798617,12282
6142,6142,-0.753341537055,12284
6143,6143,0.479505978896,12286
6144,6144,-0.207048476879,12288
6145,6145,0.852526633258,12290
6146,6146,1.38130289653,12292
6147,6147,0.540636893982,12294
6148,6148,-1.46656005107,12296
6149,6149,-1.06986694685,12298
6150,6150,0.671608044135,12300
6151,6151,-0.39726454295,12302
6152,6152,0.31109690518,12304
6153,6153,-0.137079733226,12306
6154,6154,-1.32703435167,12308
6155,6155,-1.48291242055,12310
6156,6156,0.929286712285,12312
6157,6157,0.780813839207,12314
6158,6158,-0.649330933318,12316
6159,6159,-0.479764226963,12318
6160,6160,2.56846251426,12320
6161,6161,0.752534276369,12322
6162,6162,0.547055614499,12324
6163,6163,1.08917567729,12326
6164,6164,0.59324619246,12328
6165,6165,-0.381316154708,12330
6166,6166,1.56553266713,12332
6167,6167,0.359200288695,12334
6168,6168,-1.25935363473,12336
6169,6169,-0.960989899552,12338
6170,6170,-0.00779068715463,12340
6171,6171,0.23162422082,12342
6172,6172,-0.614967695418,12344
6173,6173,1.54467950046,12346
6174,6174,0.97151735823,12348
6175,6175,1.249414468,12350
6176,6176,0.189959838823,12352
6177,6177,-0.217636295036,12354
6178,6178,0.114461993333,12356
6179,6179,-1.51535352005,12358
6180,6180,1.09065179724,12360
6181,6181,-1.44067247749,12362
6182,6182,-1.12351623411,12364
6183,6183,1.82867460746,12366
6184,6184,-0.0890182196081,12368
6185,6185,0.122274288801,12370
6186,6186,-1.06370313381,12372
6187,6187,-0.748854274541,12374
6188,6188,0.950957738036,12376
6189,6189,2.15421258452,12378
6190,6190,0.688908157827,12380
6191,6191,2.0859578894,12382
6192,6192,-0.884298333711,12384
6193,6193,-0.310271863072,12386
6194,6194,0.502134381909,12388
6195,6195,-1.36871439854,12390
6196,6196,1.54751050978,12392
6197,6197,-0.348313605933,12394
6198,6198,-0.0312361304118,12396
6199,6199,0.539910056868,12398
6200,6200,-0.0353682581494,12400
6201,6201,1.13424692857,12402
6202,6202,1.65184288386,12404
6203,6203,0.569782532593,12406
6204,6204,0.678082808415,12408
6205,6205,1.01522020279,12410
6206,6206,0.591332828518,12412
6207,6207,-1.02610052252,12414
6208,6208,-0.703398673913,12416
6209,6209,-0.300001612916,12418
6210,6210,0.5655730293,12420
6211,6211,0.638520774261,12422
6212,6212,-0.601038594118,12424
6213,6213,0.341945704008,12426
6214,6214,-0.403412672271,12428
6215,6215,-0.17556078757,12430
6216,6216,0.642570090754,12432
6217,6217,-0.303568827703,12434
6218,6218,0.945181992324,12436
6219,6219,-0.902927793089,12438
6220,6220,0.608432379527,12440
6221,6221,1.16861989724,12442
6222,6222,-0.253721701213,12444
6223,6223,0.226610629194,12446
6224,6224,1.68886925033,12448
6225,6225,-0.088569027927,12450
6226,6226,-0.521696096604,12452
6227,6227,0.100876958896,12454
6228,6228,-0.491790921861,12456
6229,6229,1.6390694532,12458
6230,6230,-0.104601177564,12460
6231,6231,1.57332254405,12462
6232,6232,-0.101631606475,12464
6233,6233,-1.0745485242,12466
6234,6234,0.834102778574,12468
6235,6235,1.05860407106,12470
6236,6236,-0.0987852376987,12472
6237,6237,0.74517454613,12474
6238,6238,1.08856849964,12476
6239,6239,0.524940086881,12478
6240,6240,-0.556001644714,12480
6241,6241,0.846438167532,12482
6242,6242,0.242534953073,12484
6243,6243,-1.41480309558,12486
6244,6244,1.52010826634,12488
6245,6245,0.655094603219,12490
6246,6246,0.434330133985,12492
6247,6247,-0.293899587496,12494
6248,6248,0.491949011813,12496
6249,6249,-1.2180213613,12498
6250,6250,-0.536669359378,12500
6251,6251,-0.658155766794,12502
6252,6252,1.31762027876,12504
6253,6253,-0.390690629976,12506
6254,6254,-0.604393882974,12508
6255,6255,2.5598733141,12510
6256,6256,-1.10995099405,12512
6257,6257,1.79989646852,12514
6258,6258,-0.490688399371,12516
6259,6259,-2.97395060699,12518
6260,6260,0.56335258313,12520
6261,6261,0.80463021474,12522
6262,6262,-0.0809156565299,12524
6263,6263,1.96879614791,12526
6264,6264,-0.758172972267,12528
6265,6265,0.687068949639,12530
6266,6266,-0.130923832712,12532
6267,6267,-0.269491219532,12534
6268,6268,0.0506024520939,12536
6269,6269,0.541248668865,12538
6270,6270,0.261368902044,12540
6271,6271,-0.732163196678,12542
6272,6272,0.34424499711,12544
6273,6273,1.13697040862,12546
6274,6274,0.126463571221,12548
6275,6275,0.728496664905,12550
6276,6276,-0.895028409486,12552
6277,6277,-0.763327946274,12554
6278,6278,-0.73185558069,12556
6279,6279,0.774892350945,12558
6280,6280,1.23334223483,12560
6281,6281,1.38556677048,12562
6282,6282,1.60859924128,12564
6283,6283,-0.835301660692,12566
6284,6284,-1.0097345006,12568
6285,6285,1.55172300523,12570
6286,6286,0.311690398464,12572
6287,6287,1.06463031914,12574
6288,6288,-2.14931527651,12576
6289,6289,0.637081891125,12578
6290,6290,1.01997484659,12580
6291,6291,0.982461387154,12582
6292,6292,0.0533300181288,12584
6293,6293,-0.806934708488,12586
6294,6294,-0.569446278489,12588
6295,6295,-0.739971817503,12590
6296,6296,-1.17090597125,12592
6297,6297,0.615306188387,12594
6298,6298,1.35293515113,12596
6299,6299,-0.221852025536,12598
6300,6300,-2.43294154983,12600
6301,6301,1.7284133532,12602
6302,6302,0.274989259777,12604
6303,6303,-0.0539985493422,12606
6304,6304,0.945900861316,12608
6305,6305,-0.165019132744,12610
6306,6306,1.46384306819,12612
6307,6307,-1.47977417795,12614
6308,6308,0.188365051063,12616
6309,6309,-0.567012218887,12618
6310,6310,-0.0106771453995,12620
6311,6311,-0.936931407006,12622
6312,6312,-0.56674844216,12624
6313,6313,-0.825935923556,12626
6314,6314,-1.42421070857,12628
6315,6315,0.149892221409,12630
6316,6316,-1.07891688737,12632
6317,6317,1.29002537671,12634
6318,6318,-1.18200963121,12636
6319,6319,1.15765479387,12638
6320,6320,0.113167652767,12640
6321,6321,-1.34377726563,12642
6322,6322,-0.715726170147,12644
6323,6323,-0.133072162813,12646
6324,6324,-0.688766457951,12648
6325,6325,-1.2901274864,12650
6326,6326,-1.47143379652,12652
6327,6327,-0.407522912049,12654
6328,6328,0.201921142919,12656
6329,6329,0.476687516232,12658
6330,6330,-0.570705629365,12660
6331,6331,-0.325251788728,12662
6332,6332,-1.30671439489,12664
6333,6333,-0.85342160514,12666
6334,6334,-0.968865107894,12668
6335,6335,0.616559133101,12670
6336,6336,-0.537791847927,12672
6337,6337,-1.19734745189,12674
6338,6338,-1.40021732047,12676
6339,6339,-0.429999908229,12678
6340,6340,-0.282866428579,12680
6341,6341,0.582071099087,12682
6342,6342,1.33928388962,12684
6343,6343,-0.0136124675995,12686
6344,6344,0.0531315680116,12688
6345,6345,0.853528680904,12690
6346,6346,-0.0869814397547,12692
6347,6347,-0.867237589527,12694
6348,6348,1.04939886379,12696
6349,6349,-0.0520226921232,12698
6350,6350,-0.320727101608,12700
6351,6351,0.953119166232,12702
6352,6352,-1.19278362548,12704
6353,6353,-0.419423069188,12706
6354,6354,0.117352636003,12708
6355,6355,-0.717205568649,12710
6356,6356,0.451932190573,12712
6357,6357,1.75612946882,12714
6358,6358,0.899591144408,12716
6359,6359,-0.0900840303664,12718
6360,6360,1.40550501375,12720
6361,6361,1.92690102939,12722
6362,6362,2.15192618345,12724
6363,6363,1.4091890647,12726
6364,6364,-1.13336586558,12728
6365,6365,-0.143365052798,12730
6366,6366,-2.50276912719,12732
6367,6367,-0.641807704374,12734
6368,6368,-1.1796232939,12736
6369,6369,-0.445146830451,12738
6370,6370,-0.268184698214,12740
6371,6371,1.36265374155,12742
6372,6372,-1.29453653856,12744
6373,6373,0.72870777429,12746
6374,6374,1.06854737978,12748
6375,6375,0.631842709273,12750
6376,6376,-0.707686295648,12752
6377,6377,0.18862334047,12754
6378,6378,-3.58679237967,12756
6379,6379,-0.444044609442,12758
6380,6380,0.372444096463,12760
6381,6381,0.765220272126,12762
6382,6382,1.15233883906,12764
6383,6383,-0.945160808493,12766
6384,6384,-0.995078589612,12768
6385,6385,1.44802765348,12770
6386,6386,-1.11531729598,12772
6387,6387,1.4550139165,12774
6388,6388,0.801381290083,12776
6389,6389,-0.234709432842,12778
6390,6390,2.1648234412,12780
6391,6391,0.243919381754,12782
6392,6392,0.105334128243,12784
6393,6393,0.36697813518,12786
6394,6394,-0.932549344654,12788
6395,6395,1.03603893204,12790
6396,6396,-0.0145568107806,12792
6397,6397,0.996030452796,12794
6398,6398,1.50327986333,12796
6399,6399,0.418659185672,12798
6400,6400,-1.52246012362,12800
6401,6401,1.13916724974,12802
6402,6402,1.06301267203,12804
6403,6403,0.16705865298,12806
6404,6404,-0.872502100385,12808
6405,6405,-0.327730267992,12810
6406,6406,0.429146849112,12812
6407,6407,0.0576092156727,12814
6408,6408,1.0329828423,12816
